time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1668525783709000000,405.209,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525788707000000,410.207,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525793772000000,415.272,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525798785000000,420.285,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525803817000000,425.317,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525808862000000,430.36200024414063,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525813875000000,435.375,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525818914000000,440.4139997558594,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525823946000000,445.44599975585936,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525828959000000,450.459,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525833973000000,455.473,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525838982000000,460.48200024414064,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525843995000000,465.495,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525849027000000,470.527,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525854078000000,475.57800024414064,0,0,0,1100,0,0,0,6.5863263,46.5235569
1668525859131000000,480.631,0,0,0,1100,0,0,0,6.5863263,46.5235569
1668525864170000000,485.66999975585935,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525869214000000,490.7140002441406,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525874252000000,495.752,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525879312000000,500.812,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525884331000000,505.831,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525889367000000,510.867,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525894379000000,515.879,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525899398000000,520.8980002441406,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525904423000000,525.923,0,0,0,1100,0,0,0,6.5863263,46.5235569
1668525909435000000,530.935,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525914451000000,535.951,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525919476000000,540.976,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525924514000000,546.0139997558593,0,0,0,1100,0,0,0,6.5863263,46.5235569
1668525929557000000,551.057,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525934610000000,556.1099997558593,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525939631000000,561.131,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525944671000000,566.171,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668525949759000000,571.259,0,0,0,1100,0,0,0,6.5863263,46.5235569
1668525954754000000,576.2539997558594,0,0,0,1100,0,0,0,6.5863263,46.5235569
1668525959812000000,581.312,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525964826000000,586.3259997558594,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668525969839000000,591.339,0,0,0,699.9990234375,0,0,0,6.5868158,46.524133
1668526003923000000,625.423,0,0,0,400,0,0,0,6.5897735,46.523056
1668526010414000000,631.9140002441407,0,0,0,400,0,0,0,6.5897735,46.523056
1668526015463000000,636.963,0,0,0,400,0,0,0,6.5897735,46.523056
1668526020530000000,642.0299997558594,0,0,0,400,0,0,0,6.5897735,46.523056
1668526028168000000,649.668,0,0,26.625600814819336,116.0999984741211,0,0,439.6000061035156,6.590322,46.5237108
1668526030603000000,652.103,0,0,0,400,0,0,0,6.5897735,46.523056
1668526064891000000,686.391,0,0,38.953102111816406,122.4000015258789,0,0,471,6.5958359,46.5243636
1668526108005000000,729.505,0,0,0,1299.9990234375,0,0,0,6.6077724,46.5238293
1668526110695000000,732.195,0,0,0,1299.9990234375,0,0,0,6.6077724,46.5238293
1668526115709000000,737.209,0,0,0,1299.9990234375,0,0,0,6.6077724,46.5238293
1668526120731000000,742.231,0,0,0,1299.9990234375,0,0,0,6.6077724,46.5238293
1668526128423000000,749.923,0,0,100,128.8990020751953,0,0,478.6000061035156,6.6045231,46.5247005
1668526130807000000,752.307,0,0,0,1299.9990234375,0,0,0,6.6077724,46.5238293
1668526135829000000,757.329,0,0,0,1299.9990234375,0,0,0,6.6077724,46.5238293
1668526140863000000,762.363,0,0,0,1299.9990234375,0,0,0,6.6077724,46.5238293
1668526145909000000,767.409,0,0,0,1299.9990234375,0,0,0,6.6060137,46.523931
1668526150920000000,772.42,0,0,0,1299.9990234375,0,0,0,6.6060137,46.523931
1668526155951000000,777.451,0,0,0,699.9990234375,0,0,0,6.6006626,46.525449
1668526161001000000,782.501,0,0,0,699.9990234375,0,0,0,6.6006626,46.525449
1668526166046000000,787.5460002441406,0,0,0,1299.9990234375,0,0,0,6.6060137,46.523931
1668526171098000000,792.5979997558594,0,0,0,899.9990234375,0,0,0,6.6021263,46.5286883
1668526179013000000,800.513,0,0,0,899.9990234375,0,0,0,6.6021263,46.5286883
1668526186625000000,808.125,0,0,6.761579990386963,82.5,0,0,475,6.6023695,46.5241776
1668526191662000000,813.1620002441406,0,0,1.5097681283950806,17.930999755859375,0,0,475.1000061035156,6.6021774,46.5242569
1668526196680000000,818.18,0,0,2.603546380996704,67.38600158691406,0,0,475.1000061035156,6.6020777,46.5236264
1668526201718000000,823.2180002441406,0,0,2.7156662940979004,67.14299774169922,0,0,475,6.602008,46.523484
1668526206779000000,828.279,0,0,2.7883498668670654,39.92100143432617,0,0,474.79998779296875,6.602933,46.5237521
1668526211793000000,833.293,0,0,3.4588682651519775,57.45899963378906,0,0,475.1000061035156,6.6021516,46.5235325
1668526216823000000,838.323,0,0,1.951387643814087,43.66600036621094,0,0,474.8999938964844,6.6025439,46.5241112
1668526221835000000,843.335,0,0,2.1334614753723145,30.48900032043457,0,0,475,6.6022682,46.5243157
1668526235592000000,857.092,0,0,1.4600926637649536,21.006999969482422,0,0,475,6.6022897,46.5243068
1668526240670000000,862.1700002441406,0,0,1,14.753000259399414,0,0,475,6.6021892,46.5243682
1668526245686000000,867.1860002441406,0,0,1.146996021270752,21.19099998474121,0,0,475,6.6021281,46.5242755
1668526273231000000,894.731,0,0,26.625600814819336,116.0999984741211,0,0,477.1999816894531,6.6001545,46.5235783
1668526307178000000,928.6779997558593,0,0,59.30228042602539,34.016998291015625,0,0,467.1999816894531,6.5958478,46.524302
1668526333970000000,955.4699997558594,0,0,0,1000,0,0,0,6.5926557,46.5231919
1668526341756000000,963.256,0,0,6.400384426116943,77.5999984741211,0,0,482.3999938964844,6.5950909,46.525398
1668526346754000000,968.2539997558594,0,0,41.602500915527344,135.60000610351562,0,0,441,6.5915714,46.5234284
1668526352029000000,973.529,0,0,0,1000,0,0,0,6.5926557,46.5231919
1668526359715000000,981.215,0,0,41.602500915527344,135.60000610351562,0,0,441,6.5915714,46.5234284
1668526364738000000,986.2379997558594,0,0,73.95999908447266,156.89999389648438,0,0,441,6.5915639,46.5234193
1668526369766000000,991.2660002441406,0,0,100,104.0999984741211,0,0,471.3999938964844,6.5940418,46.5259104
1668526389958000000,1011.4580002441406,0,0,0,400,0,0,0,6.5897735,46.523056
1668526399673000000,1021.173,0,0,30.565101623535156,122.4000015258789,0,0,439.6000061035156,6.5903183,46.52371
1668526404700000000,1026.2,0,0,49.510414123535156,142.5,0,0,441,6.5915702,46.5234236
1668526407834000000,1029.3339997558594,0,0,15.440103530883789,98.4000015258789,0,0,439.6000061035156,6.5902005,46.523739
1668526415588000000,1037.088,0,0,30.565101623535156,122.4000015258789,0,0,439.6000061035156,6.5903183,46.52371
1668526420616000000,1042.116,0,0,18.489999771118164,98.4000015258789,0,0,439.6000061035156,6.5901887,46.523657
1668526425617000000,1047.117,0,0,23.401405334472656,110,0,0,439.6000061035156,6.5903237,46.5237108
1668526430638000000,1052.1380002441406,0,0,6.917736530303955,82.5,0,0,439.6000061035156,6.5903842,46.523677
1668526435651000000,1057.151,0,0,35.44828414916992,128.8990020751953,0,0,441,6.5915715,46.5234335
1668526440651000000,1062.151,0,0,14.976900100708008,110,0,0,442.1000061035156,6.5899996,46.523835
1668526445690000000,1067.1899997558594,0,0,10.328896522521973,98.4000015258789,0,0,439.6000061035156,6.5902594,46.5236908
1668526450709000000,1072.209,0,0,10.364636421203613,104.0999984741211,0,0,439.6000061035156,6.5911755,46.5235005
1668526455750000000,1077.2500002441407,0,0,6.476497173309326,77.5999984741211,0,0,439.6000061035156,6.5902483,46.5236741
1668526460799000000,1082.299,0,0,4.19227409362793,33.858001708984375,0,0,439.6000061035156,6.590129,46.5237359
1668526465801000000,1087.301,0,0,6.081989765167236,82.5,0,0,439.6000061035156,6.5902093,46.523712
1668526470819000000,1092.319,0,0,4.758347988128662,72.9000015258789,0,0,439.6000061035156,6.5901972,46.5237429
1668526475830000000,1097.3300002441406,0,0,5.421502113342285,68.4000015258789,0,0,439.6000061035156,6.5902484,46.5236761
1668526480857000000,1102.357,0,0,4.73577880859375,68.4000015258789,0,0,439.6000061035156,6.5902206,46.523746
1668526485910000000,1107.4100002441405,0,0,6.176041126251221,72.9000015258789,0,0,439.6000061035156,6.5902694,46.5236895
1668526490914000000,1112.4139997558593,0,0,6.731191158294678,72.9000015258789,0,0,439.6000061035156,6.5902865,46.5236947
1668526495920000000,1117.42,0,0,16.59490394592285,92.9000015258789,0,0,439.6000061035156,6.5903228,46.5237037
1668526500950000000,1122.4500002441407,0,0,18.489999771118164,98.4000015258789,0,0,439.6000061035156,6.5903236,46.5237047
1668526505966000000,1127.4660002441406,0,0,18.489999771118164,98.4000015258789,0,0,439.6000061035156,6.5903236,46.5237047
1668526510974000000,1132.4740002441406,0,0,10.240615844726562,82.5,0,0,439.6000061035156,6.5902098,46.5237442
1668526515997000000,1137.497,0,0,20.729272842407227,104.0999984741211,0,0,442.1000061035156,6.5897702,46.5239012
1668526518374000000,1139.8740002441407,0,0,0,400,0,0,0,6.5897735,46.523056
1668526526066000000,1147.5659997558594,0,0,94.4749984741211,116.0999984741211,0,0,483.1000061035156,6.5953363,46.5254992
1668526531131000000,1152.631,0,0,8.86207103729248,60,0,0,439.6000061035156,6.5903235,46.523709
1668526533505000000,1155.005,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526538540000000,1160.04,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526543582000000,1165.0820002441405,0,0,0,400,0,0,0,6.5897735,46.523056
1668526548618000000,1170.1179997558593,0,0,0,400,0,0,0,6.5897735,46.523056
1668526556358000000,1177.8580002441406,0,0,20.729272842407227,104.0999984741211,0,0,440.79998779296875,6.591446,46.5234484
1668526558688000000,1180.188,0,0,0,400,0,0,0,6.5897735,46.523056
1668526566370000000,1187.8699997558595,0,0,13.584489822387695,82.5,0,0,439.6000061035156,6.5903187,46.5237085
1668526571411000000,1192.911,0,0,12.754934310913086,104.0999984741211,0,0,442.1000061035156,6.5900311,46.5238291
1668526573866000000,1195.3659997558593,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526581590000000,1203.0900002441406,0,0,30.565101623535156,122.4000015258789,0,0,440.79998779296875,6.591446,46.5234535
1668526586624000000,1208.124,0,0,30.565101623535156,122.4000015258789,0,0,439.6000061035156,6.5903183,46.52371
1668526589024000000,1210.524,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526596719000000,1218.219,0,0,11.47655200958252,82.5,0,0,439.6000061035156,6.5903059,46.5236892
1668526599092000000,1220.592,0,0,0,400,0,0,0,6.5897735,46.523056
1668526604140000000,1225.64,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526609149000000,1230.649,0,0,0,400,0,0,0,6.5897735,46.523056
1668526616857000000,1238.357,0,0,18.489999771118164,98.4000015258789,0,0,442.1000061035156,6.5897703,46.5238967
1668526619228000000,1240.728,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526624272000000,1245.772,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526629308000000,1250.808,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526634330000000,1255.8299997558593,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668526642035000000,1263.535,0,0,12.754934310913086,104.0999984741211,0,0,439.6000061035156,6.59002,46.5237644
1668526647058000000,1268.5579997558593,0,0,8.4058256149292,82.5,0,0,439.6000061035156,6.5901257,46.5237848
1668526652087000000,1273.587,0,0,18.489999771118164,98.4000015258789,0,0,439.6000061035156,6.5903236,46.5237047
1668526654457000000,1275.957,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668526659480000000,1280.98,0,0,0,1299.9990234375,0,0,0,6.587657,46.5246888
1668526664513000000,1286.013,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526669542000000,1291.0420002441406,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526674580000000,1296.08,0,0,0,400,0,0,0,6.5897735,46.523056
1668526679589000000,1301.089,0,0,0,400,0,0,0,6.5897735,46.523056
1668526684653000000,1306.153,0,0,0,400,0,0,0,6.5897735,46.523056
1668526689748000000,1311.248,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526694699000000,1316.199,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668526727801000000,1349.301,0,0,0,1000,0,0,0,6.592373,46.5235103
1668526760985000000,1382.485,0,0,0,1200,0,0,0,6.6013031,46.523599
1668526763860000000,1385.36,0,0,0,1200,0,0,0,6.6013031,46.523599
1668526768835000000,1390.335,0,0,0,1200,0,0,0,6.6013031,46.523599
1668526773838000000,1395.3380002441406,0,0,0,1000,0,0,0,6.6021447,46.5241547
1668526778865000000,1400.365,0,0,0,1000,0,0,0,6.6021447,46.5241547
1668526783890000000,1405.3899997558594,0,0,0,1000,0,0,0,6.6021447,46.5241547
1668526788918000000,1410.4180002441406,0,0,0,1000,0,0,0,6.6021447,46.5241547
1668526793933000000,1415.433,0,0,0,1000,0,0,0,6.6021447,46.5241547
1668526798950000000,1420.4500002441407,0,0,0,600,0,0,0,6.602779,46.5238158
1668526803974000000,1425.4740002441406,0,0,0,300,0,0,0,6.6045376,46.5237142
1668526809017000000,1430.517,0,0,0,600,0,0,0,6.602779,46.5238158
1668526816721000000,1438.221,0,0,26.625600814819336,116.0999984741211,0,0,475,6.6022192,46.5242677
1668526819070000000,1440.5700002441406,0,0,0,300,0,0,0,6.6045376,46.5237142
1668526824183000000,1445.683,0,0,0,1000,0,0,0,6.6021447,46.5241547
1668526831740000000,1453.24,0,0,9.772854804992676,103.62999725341797,0,0,474.79998779296875,6.6021016,46.5235081
1668526839423000000,1460.923,0,0,2.8072915077209473,61.28099822998047,0,0,475,6.6022216,46.5237789
1668526844447000000,1465.947,0,0,1.674800157546997,55.17399978637695,0,0,475.1000061035156,6.6025068,46.5240996
1668526849457000000,1470.957,0,0,1.6130210161209106,18.43000030517578,0,0,475,6.6022421,46.5242815
1668526854501000000,1476.001,0,0,1.160775065422058,27.945999145507812,0,0,475.1000061035156,6.6022395,46.5242823
1668526859492000000,1480.992,0,0,1.0958038568496704,25.95400047302246,0,0,475,6.6022475,46.5243284
1668526864511000000,1486.011,0,0,1.3896450996398926,45.500999450683594,0,0,475.1000061035156,6.6022882,46.5242686
1668526869528000000,1491.028,0,0,1.3048921823501587,19.840999603271484,0,0,475.1000061035156,6.6022105,46.5243723
1668526874526000000,1496.0260002441407,0,0,1,20.215999603271484,0,0,475.1000061035156,6.6022244,46.524303
1668526879564000000,1501.064,0,0,2.1495370864868164,23.43000030517578,0,0,475.1000061035156,6.6021133,46.524359
1668526884581000000,1506.081,0,0,2.621776819229126,70.98600006103516,0,0,475.1000061035156,6.6022846,46.5239621
1668526889626000000,1511.1259997558593,0,0,2.8033504486083984,61.77199935913086,0,0,475.1999816894531,6.601975,46.5236829
1668526894700000000,1516.2,0,0,11.624669075012207,59.3390007019043,0,0,475.1000061035156,6.6020189,46.5235318
1668526899679000000,1521.179,0,0,2.3839077949523926,42.262001037597656,0,0,475.1000061035156,6.6018678,46.523419
1668526904651000000,1526.151,0,0,11.325037956237793,100.18099975585938,0,0,475.1000061035156,6.6025795,46.5236428
1668526909670000000,1531.1700002441407,0,0,3.6825761795043945,61.150001525878906,0,0,475.1000061035156,6.6022099,46.5235666
1668526914687000000,1536.187,0,0,3.285705804824829,41.85900115966797,0,0,475.1999816894531,6.6031101,46.5237629
1668526919214000000,1540.7140002441406,0,0,2.708770990371704,29.950000762939453,0,0,475,6.6031588,46.5237825
1668526924724000000,1546.224,0,0,2.3211002349853516,55.83700180053711,0,0,475.1000061035156,6.6020828,46.5241815
1668526929823000000,1551.323,0,0,2.0622236728668213,23.94499969482422,0,0,475.1000061035156,6.6022742,46.5243773
1668526934845000000,1556.345,0,0,1.5259195566177368,20.89299964904785,0,0,475.1000061035156,6.602182,46.524309
1668526939862000000,1561.3620002441405,0,0,4.474055290222168,59.49399948120117,0,0,475.1000061035156,6.6020456,46.5241293
1668526954608000000,1576.108,0,0,1.2241029739379883,16.507999420166016,0,0,475.1000061035156,6.6021388,46.5242607
1668526986277000000,1607.777,0,0,100,116.0999984741211,0,0,479.6999816894531,6.5995304,46.5237694
1668527020156000000,1641.656,0,0,2.904250383377075,26.226999282836914,0,0,467.29998779296875,6.5958336,46.5243789
1668527038614000000,1660.1140002441407,0,0,30.05615997314453,54.606998443603516,0,0,481.3999938964844,6.5948324,46.525394
1668527043684000000,1665.184,0,0,18.35194206237793,36.801998138427734,0,0,482.5,6.5952026,46.5253057
1668527066965000000,1688.465,0,0,0,400,0,0,0,6.5897735,46.523056
1668527072001000000,1693.501,0,0,0,400,0,0,0,6.5897735,46.523056
1668527079715000000,1701.215,0,0,100,128.8990020751953,0,0,484.1000061035156,6.5951948,46.5254269
1668527097944000000,1719.444,0,0,0,400,0,0,0,6.5897735,46.523056
1668527102981000000,1724.481,0,0,0,400,0,0,0,6.5897735,46.523056
1668527109858000000,1731.3579997558593,0,0,49.510414123535156,142.5,0,0,440.79998779296875,6.591437,46.5234515
1668527115009000000,1736.509,0,0,0,400,0,0,0,6.5897735,46.523056
1668527120329000000,1741.829,0,0,59.90760040283203,149.60000610351562,0,0,500.1999816894531,6.5951598,46.5255475
1668527125085000000,1746.585,0,0,0,400,0,0,0,6.5897735,46.523056
1668527130120000000,1751.62,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668527137821000000,1759.321,0,0,49.510414123535156,142.5,0,0,439.6000061035156,6.5903104,46.5237006
1668527142832000000,1764.332,0,0,41.602500915527344,135.60000610351562,0,0,439.6000061035156,6.5903101,46.5237053
1668527145199000000,1766.699,0,0,0,400,0,0,0,6.5897735,46.523056
1668527150233000000,1771.733,0,0,0,899.9990234375,0,0,0,6.5911111,46.5226767
1668527155254000000,1776.7540002441406,0,0,0,400,0,0,0,6.5897735,46.523056
1668527160296000000,1781.796,0,0,0,899.9990234375,0,0,0,6.5911111,46.5226767
1668527165338000000,1786.8379997558593,0,0,0,400,0,0,0,6.5897735,46.523056
1668527170375000000,1791.875,0,0,0,400,0,0,0,6.5897735,46.523056
1668527175400000000,1796.9,0,0,0,400,0,0,0,6.5897735,46.523056
1668527180460000000,1801.96,0,0,0,400,0,0,0,6.5897735,46.523056
1668527185500000000,1807,0,0,0,400,0,0,0,6.5897735,46.523056
1668527190526000000,1812.0260002441407,0,0,0,400,0,0,0,6.5897735,46.523056
1668527195571000000,1817.071,0,0,0,899.9990234375,0,0,0,6.5911111,46.5226767
1668527200598000000,1822.0980002441406,0,0,0,899.9990234375,0,0,0,6.5911111,46.5226767
1668527205634000000,1827.1339997558593,0,0,0,400,0,0,0,6.5897735,46.523056
1668527210672000000,1832.172,0,0,0,400,0,0,0,6.5897735,46.523056
1668527215701000000,1837.201,0,0,0,400,0,0,0,6.5897735,46.523056
1668527220789000000,1842.289,0,0,0,400,0,0,0,6.5897735,46.523056
1668527225751000000,1847.251,0,0,0,400,0,0,0,6.5897735,46.523056
1668527230767000000,1852.267,0,0,0,400,0,0,0,6.5897735,46.523056
1668527235802000000,1857.3019997558595,0,0,0,400,0,0,0,6.5897735,46.523056
1668527240828000000,1862.328,0,0,0,400,0,0,0,6.5897735,46.523056
1668527245873000000,1867.373,0,0,0,400,0,0,0,6.5897735,46.523056
1668527250913000000,1872.413,0,0,0,400,0,0,0,6.5897735,46.523056
1668527255931000000,1877.431,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668527261087000000,1882.587,0,0,0,899.9990234375,0,0,0,6.5914627,46.5226564
1668527293988000000,1915.488,0,0,0,1299.9990234375,0,0,0,6.5905391,46.5248247
1668527340074000000,1961.5739997558594,0,0,0,1200,0,0,0,6.6013031,46.523599
1668527342822000000,1964.3220002441406,0,0,0,1200,0,0,0,6.6013031,46.523599
1668527347849000000,1969.349,0,0,0,1200,0,0,0,6.6013031,46.523599
1668527352982000000,1974.4820002441406,0,0,0,1000,0,0,0,6.6021447,46.5241547
1668527357905000000,1979.405,0,0,0,899.9990234375,0,0,0,6.6021447,46.5241547
1668527361318000000,1982.8180002441406,0,0,0,899.9990234375,0,0,0,6.6021447,46.5241547
1668527366319000000,1987.819,0,0,0,400,0,0,0,6.6039033,46.524053
1668527373988000000,1995.488,0,0,93.60562133789062,164.39999389648438,0,0,475,6.602201,46.5242679
1668527376368000000,1997.868,0,0,0,300,0,0,0,6.6045376,46.5237142
1668527381386000000,2002.8859997558593,0,0,0,1000,0,0,0,6.6021447,46.5241547
1668527386406000000,2007.9060002441406,0,0,0,400,0,0,0,6.6039033,46.524053
1668527394149000000,2015.649,0,0,0,400,0,0,0,6.6039033,46.524053
1668527401873000000,2023.373,0,0,20.729272842407227,104.0999984741211,0,0,474.79998779296875,6.6031235,46.5237796
1668527404207000000,2025.707,0,0,0,899.9990234375,0,0,0,6.5987658,46.5249542
1668527411868000000,2033.368,0,0,2.0830180644989014,38.516998291015625,0,0,475.1000061035156,6.6022653,46.524124
1668527416905000000,2038.405,0,0,1.211233377456665,25.215999603271484,0,0,475,6.6022327,46.5242329
1668527421907000000,2043.407,0,0,1,24.55299949645996,0,0,475.1000061035156,6.6021745,46.5242899
1668527426924000000,2048.424,0,0,1,16.64299964904785,0,0,475,6.6022395,46.524413
1668527431995000000,2053.495,0,0,1.0395210981369019,18.273000717163086,0,0,475.1000061035156,6.6021447,46.5243287
1668527437015000000,2058.515,0,0,1,17.88800048828125,0,0,475.1999816894531,6.6021882,46.5243134
1668527442064000000,2063.564,0,0,1,11.819999694824219,0,0,475,6.6022087,46.5243835
