time,seconds_elapsed,relativeAltitude,pressure
1668525191621069600,-186.8789304199219,-0.639434814453125,965.36083984375
1668525191661070000,-186.83892993164062,-0.850799560546875,965.38525390625
1668525191701070000,-186.79892993164063,-0.626220703125,965.359375
1668525191741070300,-186.7589296875,-0.39898681640625,965.3330078125
1668525191781070000,-186.71892993164062,-0.446533203125,965.338623046875
1668525191821069800,-186.67893017578126,-0.63677978515625,965.360595703125
1668525191861069800,-186.63893017578124,-0.475616455078125,965.342041015625
1668525191901070000,-186.5989299316406,-0.665863037109375,965.36376953125
1668525191941072600,-186.55892724609376,-0.77154541015625,965.376220703125
1668525191981071600,-186.51892846679686,-0.39898681640625,965.3330078125
1668525192021071400,-186.4789287109375,-0.4703369140625,965.34130859375
1668525192061071600,-186.43892846679688,-0.401611328125,965.33349609375
1668525192101071000,-186.39892895507813,-0.43597412109375,965.33740234375
1668525192141069300,-186.3589306640625,-0.742462158203125,965.372802734375
1668525192181069300,-186.3189306640625,-0.665863037109375,965.36376953125
1668525192221069800,-186.27893017578126,-0.998779296875,965.40234375
1668525192261069600,-186.23893041992187,-0.94329833984375,965.39599609375
1668525192301073400,-186.19892651367186,-0.57073974609375,965.35302734375
1668525192341069300,-186.1589306640625,-0.8719482421875,965.3876953125
1668525192381071600,-186.1189284667969,-0.895721435546875,965.390380859375
1668525192421069300,-186.0789306640625,-0.803253173828125,965.3798828125
1668525192461069800,-186.03893017578125,-1.05426025390625,965.40869140625
1668525192501070300,-185.9989296875,-0.21136474609375,965.311279296875
1668525192541069000,-185.95893090820311,0.195526123046875,965.264404296875
1668525192581069000,-185.91893090820312,0.1558837890625,965.26904296875
1668525192621069600,-185.8789304199219,-0.671142578125,965.364501953125
1668525192661069600,-185.83893041992187,-1.477020263671875,965.45751953125
1668525192701071400,-185.7989287109375,-1.302642822265625,965.4375
1668525192741071400,-185.7589287109375,-1.033111572265625,965.40625
1668525192781072000,-185.71892822265625,-0.118896484375,965.30078125
1668525192821072100,-185.67892797851562,-0.3355712890625,965.32568359375
1668525192861071600,-185.63892846679687,-0.43597412109375,965.33740234375
1668525192901071400,-185.5989287109375,-0.504669189453125,965.34521484375
1668525192941069300,-185.5589306640625,0,965.287109375
1668525192981069300,-185.5189306640625,0.4544677734375,965.234375
1668525193021071400,-185.4789287109375,0.158538818359375,965.2685546875
1668525193061072000,-185.43892822265624,-0.33819580078125,965.325927734375
1668525193101071400,-185.3989287109375,-0.64471435546875,965.361572265625
1668525193141071600,-185.35892846679687,-0.71868896484375,965.3701171875
1668525193181071400,-185.3189287109375,-0.760986328125,965.375
1668525193221072400,-185.278927734375,-1.183746337890625,965.423583984375
1668525193261071000,-185.23892895507814,-1.4822998046875,965.458251953125
1668525193301070000,-185.19892993164063,-1.722747802734375,965.48583984375
1668525193341069000,-185.15893090820313,-1.72540283203125,965.486328125
1668525193381069000,-185.1189309082031,-1.46380615234375,965.4560546875
1668525193421069000,-185.07893090820312,-1.2894287109375,965.43603515625
1668525193461072100,-185.03892797851563,-0.932708740234375,965.394775390625
1668525193501069600,-184.99893041992186,-0.975006103515625,965.399658203125
1668525193541069300,-184.9589306640625,-0.356689453125,965.328125
1668525193581070600,-184.9189294433594,-1.186370849609375,965.424072265625
1668525193621069300,-184.8789306640625,-1.133544921875,965.41796875
1668525193661072000,-184.83892822265625,-0.88250732421875,965.388916015625
1668525193701071600,-184.79892846679687,-0.6103515625,965.357421875
1668525193741070000,-184.75892993164064,-0.496734619140625,965.344482421875
1668525193781069800,-184.71893017578125,-0.430694580078125,965.336669921875
1668525193821072000,-184.67892822265625,-0.377838134765625,965.33056640625
1668525193861071400,-184.6389287109375,-0.375213623046875,965.330322265625
1668525193901072000,-184.59892822265624,-1.86016845703125,965.501953125
1668525193941072600,-184.55892724609376,-1.8548583984375,965.501220703125
1668525193981071400,-184.5189287109375,-0.44390869140625,965.33837890625
1668525194021071400,-184.4789287109375,0.08984375,965.276611328125
1668525194061073400,-184.43892651367187,-0.060760498046875,965.2939453125
1668525194101069800,-184.39893017578126,-1.5430908203125,965.465087890625
1668525194141072000,-184.35892822265626,-1.99755859375,965.517822265625
1668525194181069800,-184.31893017578125,-2.3701171875,965.560791015625
1668525194221069300,-184.2789306640625,-2.3701171875,965.560791015625
1668525194261070300,-184.2389296875,-1.7359619140625,965.487548828125
1668525194301069300,-184.1989306640625,-0.5443115234375,965.349853515625
1668525194341069000,-184.15893090820313,-0.095123291015625,965.298095703125
1668525194381072000,-184.11892822265625,0.433349609375,965.23681640625
1668525194421072000,-184.07892822265626,0.494110107421875,965.22998046875
1668525194461070300,-184.0389296875,-0.073974609375,965.29541015625
1668525194501069300,-183.9989306640625,-0.369903564453125,965.32958984375
1668525194541068800,-183.95893115234375,-1.019927978515625,965.40478515625
1668525194581071000,-183.91892895507812,-1.46380615234375,965.4560546875
1668525194621070300,-183.8789296875,-1.326416015625,965.440185546875
1668525194661071400,-183.8389287109375,-1.4822998046875,965.4580078125
1668525194701072100,-183.79892797851562,-1.73333740234375,965.487060546875
1668525194741069300,-183.7589306640625,-1.3634033203125,965.444580078125
1668525194781069000,-183.71893090820313,-0.298583984375,965.321533203125
1668525194821072400,-183.678927734375,-0.491455078125,965.34375
1668525194861072000,-183.63892822265626,-0.324981689453125,965.324462890625
1668525194901071000,-183.59892895507812,-0.792694091796875,965.378662109375
1668525194941071000,-183.55892895507813,-1.191650390625,965.424560546875
1668525194981072100,-183.51892797851562,-0.4835205078125,965.3427734375
1668525195021071000,-183.47892895507812,-0.2747802734375,965.318603515625
1668525195061069800,-183.43893017578125,0.359344482421875,965.245361328125
1668525195101069600,-183.39893041992187,-0.06341552734375,965.294189453125
1668525195141069300,-183.3589306640625,-0.560150146484375,965.3515625
1668525195181069300,-183.3189306640625,-1.2154541015625,965.42724609375
1668525195221068800,-183.27893115234374,-1.02783203125,965.40576171875
1668525195261069300,-183.2389306640625,-0.8560791015625,965.3857421875
1668525195301069000,-183.19893090820312,-1.00933837890625,965.403564453125
1668525195341070000,-183.1589299316406,-0.084564208984375,965.296630859375
1668525195381072000,-183.11892822265625,-0.348785400390625,965.327392578125
1668525195421071600,-183.07892846679687,-0.013214111328125,965.28857421875
1668525195461070000,-183.03892993164064,0.177032470703125,965.2666015625
1668525195501069800,-182.99893017578125,-0.369903564453125,965.32958984375
1668525195541069300,-182.9589306640625,-1.001434326171875,965.402587890625
1668525195581070800,-182.91892919921875,0.18231201171875,965.265869140625
1668525195621070000,-182.8789299316406,0.232513427734375,965.260009765625
1668525195661071600,-182.8389284667969,-0.494110107421875,965.343994140625
1668525195701072600,-182.79892724609374,-0.19287109375,965.30908203125
1668525195741069800,-182.75893017578124,-0.285369873046875,965.31982421875
1668525195781068800,-182.71893115234374,-0.71868896484375,965.3701171875
1668525195821069800,-182.67893017578126,-1.55364990234375,965.466552734375
1668525195861071600,-182.63892846679687,-1.21807861328125,965.427734375
1668525195901072100,-182.59892797851563,-0.893096923828125,965.39013671875
1668525195941071400,-182.5589287109375,-0.330291748046875,965.3251953125
1668525195981072000,-182.51892822265626,-0.17437744140625,965.30712890625
1668525196021072000,-182.47892822265624,-0.013214111328125,965.28857421875
1668525196061070300,-182.4389296875,-0.042266845703125,965.291748046875
1668525196101072000,-182.39892822265625,-0.940643310546875,965.3955078125
1668525196141071400,-182.3589287109375,-0.82440185546875,965.38232421875
1668525196181070300,-182.3189296875,-0.56280517578125,965.35205078125
1668525196221069000,-182.27893090820314,-0.475616455078125,965.342041015625
1668525196261069800,-182.23893017578126,0.06341552734375,965.279541015625
1668525196301070300,-182.1989296875,-0.208740234375,965.31103515625
1668525196341069000,-182.15893090820313,-0.285369873046875,965.31982421875
1668525196381072000,-182.11892822265625,-0.451812744140625,965.339111328125
1668525196421071400,-182.0789287109375,-1.122955322265625,965.416748046875
1668525196461071600,-182.03892846679688,-0.76361083984375,965.375244140625
1668525196501069600,-181.99893041992186,-0.602447509765625,965.3564453125
1668525196541069000,-181.95893090820311,-0.6552734375,965.36279296875
1668525196581071600,-181.91892846679687,-0.76361083984375,965.375244140625
1668525196621069800,-181.87893017578125,-0.9459228515625,965.396240234375
1668525196661072000,-181.83892822265625,-0.7081298828125,965.368896484375
1668525196701072100,-181.79892797851562,-0.684356689453125,965.365966796875
1668525196741072000,-181.75892822265624,-0.742462158203125,965.372802734375
1668525196781072000,-181.71892822265625,-0.40692138671875,965.333984375
1668525196821072000,-181.67892822265625,-0.2906494140625,965.320556640625
1668525196861071400,-181.6389287109375,-0.303863525390625,965.322021484375
1668525196901071400,-181.5989287109375,-0.23516845703125,965.314208984375
1668525196941071400,-181.5589287109375,-0.586578369140625,965.354736328125
1668525196981071000,-181.51892895507814,-0.438629150390625,965.337646484375
1668525197021072600,-181.47892724609375,-0.560150146484375,965.351806640625
1668525197061071400,-181.4389287109375,-0.359344482421875,965.32861328125
1668525197101072000,-181.39892822265625,-0.26422119140625,965.3173828125
1668525197141071000,-181.3589289550781,-0.576019287109375,965.353515625
1668525197181071400,-181.3189287109375,-0.62884521484375,965.359619140625
1668525197221072000,-181.27892822265625,-0.4703369140625,965.34130859375
1668525197261071400,-181.2389287109375,-0.50732421875,965.345458984375
1668525197301070000,-181.19892993164063,-0.243072509765625,965.315185546875
1668525197341069000,-181.15893090820313,-0.446533203125,965.338623046875
1668525197381069600,-181.11893041992187,-0.660552978515625,965.36328125
1668525197421071400,-181.0789287109375,-0.760986328125,965.374755859375
1668525197461069300,-181.0389306640625,-0.539031982421875,965.34912109375
1668525197501068800,-180.99893115234374,-0.729278564453125,965.37109375
1668525197541069300,-180.9589306640625,-0.298583984375,965.321533203125
1668525197581070300,-180.9189296875,-0.28271484375,965.319580078125
1668525197621069000,-180.87893090820313,-0.496734619140625,965.34423828125
1668525197661071000,-180.83892895507813,-0.908935546875,965.391845703125
1668525197701072000,-180.79892822265626,-1.075408935546875,965.4111328125
1668525197741071000,-180.75892895507812,-0.523162841796875,965.347412109375
1668525197781071600,-180.71892846679688,0,965.286865234375
1668525197821071600,-180.67892846679686,0.066070556640625,965.279296875
1668525197861072000,-180.63892822265626,0.021148681640625,965.284423828125
1668525197901072100,-180.59892797851563,-0.356689453125,965.328125
1668525197941072600,-180.55892724609376,-0.948577880859375,965.396484375
1668525197981071000,-180.51892895507814,-0.478240966796875,965.34228515625
1668525198021069300,-180.4789306640625,-0.496734619140625,965.34423828125
1668525198061069600,-180.4389304199219,-0.491455078125,965.34375
1668525198101071600,-180.3989284667969,-0.177032470703125,965.307373046875
1668525198141071600,-180.35892846679687,0,965.287109375
1668525198181070000,-180.31892993164064,-0.441253662109375,965.337890625
1668525198221069300,-180.2789306640625,-0.43597412109375,965.33740234375
1668525198261070000,-180.23892993164063,-0.60772705078125,965.357177734375
1668525198301069300,-180.1989306640625,-0.72662353515625,965.370849609375
1668525198341069000,-180.15893090820313,-0.671142578125,965.364501953125
1668525198381069300,-180.1189306640625,-0.322357177734375,965.32421875
1668525198421071600,-180.07892846679687,-0.21136474609375,965.3115234375
1668525198461071600,-180.03892846679688,-0.594512939453125,965.35546875
1668525198501070800,-179.99892919921874,-0.422760009765625,965.335693359375
1668525198541069600,-179.95893041992187,-0.993499755859375,965.401611328125
1668525198581069300,-179.9189306640625,-0.6922607421875,965.366943359375
1668525198621069800,-179.87893017578125,-1.202239990234375,965.42578125
1668525198661070600,-179.83892944335938,-1.04632568359375,965.40771484375
1668525198701071000,-179.7989289550781,-0.48089599609375,965.342529296875
1668525198741072600,-179.75892724609375,-0.187591552734375,965.30859375
1668525198781071600,-179.71892846679688,0.177032470703125,965.2666015625
1668525198821071400,-179.6789287109375,0.314422607421875,965.250732421875
1668525198861072000,-179.63892822265626,-0.613006591796875,965.35791015625
1668525198901071600,-179.59892846679688,-0.414825439453125,965.3349609375
1668525198941071600,-179.55892846679689,-0.412200927734375,965.33447265625
1668525198981071600,-179.51892846679686,-0.2008056640625,965.31005859375
1668525199021069600,-179.47893041992188,-0.068695068359375,965.294921875
1668525199061071600,-179.43892846679688,-0.549591064453125,965.3505859375
1668525199101071600,-179.3989284667969,-1.048980712890625,965.408203125
1668525199141072400,-179.358927734375,-0.13739013671875,965.302734375
1668525199181071600,-179.31892846679688,-0.287994384765625,965.3203125
1668525199221072600,-179.27892724609376,-0.140045166015625,965.302978515625
1668525199261070800,-179.23892919921875,-0.39105224609375,965.33203125
1668525199301073000,-179.19892700195314,-0.073974609375,965.295654296875
1668525199341068800,-179.15893115234374,0.43597412109375,965.236572265625
1668525199381069000,-179.1189309082031,0.42803955078125,965.237548828125
1668525199421072400,-179.078927734375,0.620941162109375,965.21533203125
1668525199461072000,-179.03892822265624,0.832305908203125,965.19091796875
1668525199501069300,-178.9989306640625,0.06341552734375,965.279541015625
1668525199541069600,-178.95893041992187,0.1796875,965.26611328125
1668525199581069800,-178.91893017578124,0.066070556640625,965.279296875
1668525199621071400,-178.8789287109375,-0.774169921875,965.37646484375
1668525199661070300,-178.8389296875,-0.750396728515625,965.37353515625
1668525199701071400,-178.7989287109375,-1.04632568359375,965.40771484375
1668525199741071400,-178.7589287109375,0.105682373046875,965.274658203125
1668525199781071400,-178.7189287109375,0.258941650390625,965.257080078125
1668525199821072000,-178.67892822265625,0.147979736328125,965.27001953125
1668525199861069300,-178.6389306640625,-0.1109619140625,965.2998046875
1668525199901071600,-178.59892846679688,0.113616943359375,965.27392578125
1668525199941071400,-178.5589287109375,0.14532470703125,965.270263671875
1668525199981072000,-178.51892822265626,-0.293304443359375,965.32080078125
1668525200021071600,-178.47892846679687,-0.679046630859375,965.365478515625
1668525200061071600,-178.43892846679688,-0.80059814453125,965.37939453125
1668525200101072000,-178.39892822265625,-0.626220703125,965.359375
1668525200141070600,-178.3589294433594,-1.450592041015625,965.45458984375
1668525200181069000,-178.31893090820313,-0.11627197265625,965.30029296875
1668525200221069000,-178.27893090820314,0.560150146484375,965.22216796875
1668525200261069600,-178.23893041992187,0.184967041015625,965.265625
1668525200301069300,-178.1989306640625,0.465057373046875,965.233154296875
1668525200341069300,-178.1589306640625,0.6341552734375,965.2138671875
1668525200381069000,-178.1189309082031,-0.203460693359375,965.310546875
1668525200421069300,-178.0789306640625,-0.86138916015625,965.386474609375
1668525200461069300,-178.0389306640625,-1.883941650390625,965.504638671875
1668525200501070000,-177.99892993164062,-0.5733642578125,965.353271484375
1668525200541069300,-177.9589306640625,0.613006591796875,965.216064453125
1668525200581069300,-177.9189306640625,0.68170166015625,965.208251953125
1668525200621069800,-177.87893017578125,-0.401611328125,965.33349609375
1668525200661071400,-177.8389287109375,-0.438629150390625,965.337646484375
1668525200701072000,-177.79892822265626,-0.59979248046875,965.356201171875
1668525200741071600,-177.75892846679687,-1.40570068359375,965.449462890625
1668525200781072100,-177.71892797851564,-2.17193603515625,965.537841796875
1668525200821072100,-177.67892797851562,-3.3768310546875,965.677001953125
1668525200861071600,-177.63892846679687,-3.979248046875,965.74658203125
1668525200901072000,-177.59892822265624,-3.75994873046875,965.72119140625
1668525200941072000,-177.55892822265625,-2.72418212890625,965.6015625
1668525200981071600,-177.51892846679686,-1.625,965.474609375
1668525201021072100,-177.47892797851563,-1.403045654296875,965.448974609375
1668525201061068800,-177.43893115234374,-0.583953857421875,965.3544921875
1668525201101071400,-177.3989287109375,-0.50201416015625,965.344970703125
1668525201141071000,-177.3589289550781,-0.404266357421875,965.333740234375
1668525201181071600,-177.31892846679688,-0.597137451171875,965.35595703125
1668525201221071600,-177.27892846679688,-0.39105224609375,965.33203125
1668525201261072100,-177.23892797851562,-0.3646240234375,965.3291015625
1668525201301069300,-177.1989306640625,-0.023773193359375,965.289794921875
1668525201341069300,-177.1589306640625,-0.140045166015625,965.302978515625
1668525201381071000,-177.11892895507813,-0.496734619140625,965.34423828125
1668525201421072100,-177.07892797851562,-0.34613037109375,965.326904296875
1668525201461072400,-177.038927734375,-0.28009033203125,965.3193359375
1668525201501069800,-176.99893017578125,0.042266845703125,965.281982421875
1668525201541068800,-176.95893115234375,-0.05548095703125,965.29345703125
1668525201581069300,-176.9189306640625,-0.758331298828125,965.37451171875
1668525201621069300,-176.8789306640625,-0.475616455078125,965.342041015625
1668525201661070300,-176.8389296875,-0.206085205078125,965.310791015625
1668525201701071400,-176.7989287109375,-0.348785400390625,965.327392578125
1668525201741071400,-176.7589287109375,-0.2008056640625,965.31005859375
1668525201781071400,-176.7189287109375,0.087188720703125,965.27685546875
1668525201821071600,-176.67892846679686,-0.412200927734375,965.334716796875
1668525201861071600,-176.63892846679687,-0.54693603515625,965.35009765625
1668525201901071600,-176.59892846679688,-0.221954345703125,965.3125
1668525201941071000,-176.55892895507813,-0.13739013671875,965.302734375
1668525201981072000,-176.51892822265626,-0.2747802734375,965.318603515625
1668525202021071600,-176.47892846679687,-0.2008056640625,965.31005859375
1668525202061071600,-176.43892846679688,-0.166473388671875,965.30615234375
1668525202101071400,-176.3989287109375,-0.184967041015625,965.308349609375
1668525202141072000,-176.35892822265626,-0.00262451171875,965.287353515625
1668525202181072100,-176.31892797851563,-0.05548095703125,965.29345703125
1668525202221071000,-176.27892895507813,-0.06341552734375,965.29443359375
1668525202261071600,-176.23892846679686,0.132110595703125,965.271728515625
1668525202301069300,-176.1989306640625,0.060760498046875,965.280029296875
1668525202341069000,-176.15893090820313,0.03436279296875,965.282958984375
1668525202381068800,-176.11893115234375,0.03436279296875,965.282958984375
1668525202421070000,-176.07892993164063,-0.079254150390625,965.296142578125
1668525202461069000,-176.03893090820313,-0.80059814453125,965.37939453125
1668525202501069000,-175.99893090820314,-0.214019775390625,965.311767578125
1668525202541069800,-175.95893017578126,-0.240447998046875,965.314697265625
1668525202581069000,-175.91893090820312,-0.058135986328125,965.293701171875
1668525202621069300,-175.8789306640625,-0.792694091796875,965.37841796875
1668525202661069000,-175.83893090820314,-0.314422607421875,965.3232421875
1668525202701070300,-175.7989296875,-0.095123291015625,965.2978515625
1668525202741072000,-175.75892822265624,-0.034332275390625,965.291015625
1668525202781072000,-175.71892822265625,-0.449188232421875,965.3388671875
1668525202821072400,-175.678927734375,0.031707763671875,965.283447265625
1668525202861071000,-175.63892895507811,-0.118896484375,965.30078125
1668525202901072600,-175.59892724609375,-0.27215576171875,965.318359375
1668525202941072000,-175.55892822265625,-0.158538818359375,965.30517578125
1668525202981071400,-175.5189287109375,0.340850830078125,965.24755859375
1668525203021072100,-175.47892797851563,0.150604248046875,965.26953125
1668525203061069000,-175.43893090820313,0.021148681640625,965.28466796875
1668525203101069600,-175.39893041992187,-0.01055908203125,965.288330078125
1668525203141069000,-175.35893090820312,0.940643310546875,965.17822265625
1668525203181070600,-175.31892944335937,1.477020263671875,965.116455078125
1668525203221071400,-175.2789287109375,2.21685791015625,965.031005859375
1668525203261071000,-175.23892895507814,2.5709228515625,964.990234375
1668525203301069800,-175.19893017578124,3.226226806640625,964.91455078125
1668525203341069000,-175.15893090820313,4.370330810546875,964.7822265625
1668525203381071600,-175.1189284667969,4.264617919921875,964.794677734375
1668525203421072400,-175.078927734375,2.63433837890625,964.98291015625
1668525203461071000,-175.03892895507812,0.80059814453125,965.194580078125
1668525203501069800,-174.99893017578125,-0.298583984375,965.321533203125
1668525203541069800,-174.95893017578126,0.295928955078125,965.252685546875
1668525203581068800,-174.91893115234376,-0.0369873046875,965.291259765625
1668525203621069000,-174.87893090820313,-1.067474365234375,965.410400390625
1668525203661070000,-174.83892993164062,-1.093902587890625,965.413330078125
1668525203701072600,-174.79892724609374,-0.34613037109375,965.326904296875
1668525203741072000,-174.75892822265624,0.343505859375,965.247314453125
1668525203781071400,-174.7189287109375,-0.134765625,965.302490234375
1668525203821071600,-174.67892846679686,-0.69757080078125,965.36767578125
1668525203861071600,-174.63892846679687,-0.7821044921875,965.377197265625
1668525203901072000,-174.59892822265624,-0.243072509765625,965.315185546875
1668525203941071600,-174.55892846679689,-0.533721923828125,965.3486328125
1668525203981072400,-174.518927734375,-0.457122802734375,965.33984375
1668525204021072400,-174.478927734375,-0.496734619140625,965.344482421875
1668525204061072100,-174.43892797851564,-0.459747314453125,965.340087890625
1668525204101071600,-174.3989284667969,-0.774169921875,965.37646484375
1668525204141071400,-174.3589287109375,-0.295928955078125,965.321044921875
1668525204181072000,-174.31892822265624,-0.18231201171875,965.30810546875
1668525204221070000,-174.27892993164062,-0.475616455078125,965.341796875
1668525204261069300,-174.2389306640625,-0.243072509765625,965.315185546875
1668525204301069300,-174.1989306640625,-0.269500732421875,965.318115234375
1668525204341069800,-174.15893017578125,-0.166473388671875,965.30615234375
1668525204381072000,-174.11892822265625,-0.50732421875,965.345703125
1668525204421071600,-174.07892846679687,-0.169097900390625,965.306396484375
1668525204461071400,-174.0389287109375,-0.087188720703125,965.297119140625
1668525204501071000,-173.99892895507813,-0.568084716796875,965.3525390625
1668525204541069600,-173.95893041992187,-0.22723388671875,965.313232421875
1668525204581069300,-173.9189306640625,-0.404266357421875,965.333740234375
1668525204621068800,-173.87893115234374,-0.232513427734375,965.313720703125
1668525204661070800,-173.83892919921874,-0.34613037109375,965.326904296875
1668525204701071600,-173.79892846679687,-0.69757080078125,965.367431640625
1668525204741071600,-173.75892846679687,-0.2008056640625,965.310302734375
1668525204781072400,-173.718927734375,-0.393707275390625,965.332275390625
1668525204821072000,-173.67892822265625,-0.07135009765625,965.295166015625
1668525204861072000,-173.63892822265626,-0.494110107421875,965.343994140625
1668525204901071600,-173.59892846679688,-0.623565673828125,965.35888671875
1668525204941072000,-173.55892822265625,-0.686981201171875,965.3662109375
1668525204981072000,-173.51892822265626,-0.6552734375,965.362548828125
1668525205021072000,-173.47892822265624,-0.258941650390625,965.31689453125
1668525205061071600,-173.43892846679688,-0.15325927734375,965.3046875
1668525205101072000,-173.39892822265625,-0.208740234375,965.31103515625
1668525205141072000,-173.35892822265626,-0.438629150390625,965.337646484375
1668525205181069300,-173.3189306640625,-0.388397216796875,965.331787109375
1668525205221069000,-173.27893090820314,0.22723388671875,965.2607421875
